index,id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
4629,59358,2018-05-04 13:24:18,Unsuitable Accommodation,0,L1805436,,Stitch,,Blue,Lizard,1 year 6 months.,Female,Lobby,2018-05-06 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4630,59359,2018-05-04 13:49:21,Abandoned,0,R1805311,,Ratty Rat,Dumbo,Various,Rat,2 years 0 months.,Unknown,Canine intake room,2018-05-09 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4631,59360,2018-05-04 13:49:21,Abandoned,0,R1805312,,Aza,Dumbo,White and Tan,Rat,2 years 0 months.,Female,Canine intake room,2018-05-05 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4632,59361,2018-05-04 13:49:21,Abandoned,0,R1805313,,Copy of Copy of Ratty Rat,Dumbo,Various,Rat,2 years 0 months.,Unknown,Canine intake room,2018-05-09 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4633,59362,2018-05-04 13:49:21,Abandoned,0,R1805314,,Artemis,Dumbo,White,Rat,1 year 7 months.,Male,Lobby,2018-05-10 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4634,59363,2018-05-04 13:49:21,Abandoned,0,R1805315,,Alto,Dumbo,Brown,Rat,1 year 7 months.,Female,Canine intake room,2018-05-07 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4635,59364,2018-05-04 13:49:21,Abandoned,0,R1805316,,August,Dumbo,Grey,Rat,2 years 0 months.,Female,Canine intake room,2018-05-05 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4636,59365,2018-05-04 13:49:21,Abandoned,0,R1805317,,Astor,Dumbo,White and Tan,Rat,1 year 7 months.,Female,Canine intake room,2018-05-05 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4637,59366,2018-05-04 13:49:21,Abandoned,0,R1805318,,Adair,Dumbo,Grey and White,Rat,2 years 0 months.,Female,Canine intake room,2018-05-07 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4638,59367,2018-05-04 13:49:21,Abandoned,0,R1805319,,Alix,Dumbo,Various,Rat,3 years 0 months.,Male,Canine intake room,2018-05-07 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4639,59368,2018-05-04 13:49:21,Abandoned,0,R1805320,,Ashton,Dumbo,White and Grey,Rat,2 years 0 months.,Male,Lobby,2018-05-10 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4640,59369,2018-05-04 13:49:21,Abandoned,0,R1805321,,Avery,Dumbo,Various,Rat,1 year 0 months.,Male,Canine intake room,2018-05-07 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4641,59370,2018-05-04 13:49:21,Abandoned,0,R1805322,,Amari,Dumbo,White and Grey,Rat,1 year 7 months.,Female,Canine intake room,2018-05-05 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4642,59371,2018-05-04 13:49:21,Abandoned,0,R1805323,,Angel,Dumbo,Cream,Rat,1 year 7 months.,Female,Canine intake room,2018-05-05 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4643,59372,2018-05-04 13:49:21,Abandoned,0,R1805324,,Albany,Dumbo,Grey and White,Rat,2 years 0 months.,Female,Canine intake room,2018-05-05 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4644,59373,2018-05-04 13:49:21,Abandoned,0,R1805325,,Aeron,Dumbo,Grey and White,Rat,2 years 0 months.,Female,Canine intake room,2018-05-07 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4645,59374,2018-05-04 13:49:21,Abandoned,0,R1805326,,Aidan,Dumbo,Grey and White,Rat,1 year 7 months.,Female,Canine intake room,2018-05-05 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4646,59375,2018-05-04 13:49:21,Abandoned,0,R1805327,,Aja,Dumbo,Grey and White,Rat,2 years 0 months.,Female,Canine intake room,2018-05-05 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4647,59376,2018-05-04 13:49:21,Abandoned,0,R1805328,,Arley,Dumbo,White and Tan,Rat,2 years 0 months.,Female,Canine intake room,2018-05-05 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4648,59377,2018-05-04 14:22:12,Moving,0,D1805437,982000410409495,Tody,Catahoula Leopard Dog,White and Liver,Dog,4 years 6 months.,Male,Adoptable Dogs,2018-05-10 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4649,59380,2018-05-04 20:54:50,Sick/Injured,0,R1805330,,Little raccoon,,Black,Raccoon,2 years 0 months.,Unknown,Canine intake room,2018-05-05 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4650,59381,2018-05-04 21:07:13,Stray,0,D1805331,,Molly,Coonhound/Mix,Brown,Dog,6 years 6 months.,Female,Dog room D,2018-05-07 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4651,59382,2018-05-05 08:07:54,Stray,0,C1805432,981020025751545,Pearl,Domestic Short Hair,Black,Cat,7 months.,Female,Adoptable Cat Glass Colony,2018-05-05 00:00:00,Foster,0.0,2018-05-25 00:00:00,Stray,,Court Order/ Legal,0,0,0
4652,59382,2018-05-05 08:07:54,Stray,0,C1805432,981020025751545,Pearl,Domestic Short Hair,Black,Cat,7 months.,Female,Adoptable Cat Glass Colony,2018-05-29 00:00:00,Foster,0.0,2018-06-08 00:00:00,Stray,,Court Order/ Legal,0,0,0
4653,59382,2018-05-05 08:07:54,Stray,0,C1805432,981020025751545,Pearl,Domestic Short Hair,Black,Cat,7 months.,Female,Adoptable Cat Glass Colony,2018-06-17 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4654,59385,2018-05-05 11:55:11,Stray,0,C1805433,981020025490604,Tabitha,Domestic Short Hair,Grey,Cat,1 year 5 months.,Female,Adoptable window colony,2018-05-10 00:00:00,Foster,0.0,2018-06-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
4655,59385,2018-05-05 11:55:11,Stray,0,C1805433,981020025490604,Tabitha,Domestic Short Hair,Grey,Cat,1 year 5 months.,Female,Adoptable window colony,2018-06-08 00:00:00,Adoption,0.0,2018-11-17 00:00:00,Allergies,,Court Order/ Legal,0,0,0
4656,59385,2018-05-05 11:55:11,Stray,0,C1805433,981020025490604,Tabitha,Domestic Short Hair,Grey,Cat,1 year 5 months.,Female,Adoptable window colony,2018-11-27 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4657,59386,2018-05-05 11:55:11,Stray,0,C1805434,981020025697202,Blue,Domestic Short Hair,Grey,Cat,7 months.,Female,Adoptable window colony,2018-05-10 00:00:00,Foster,0.0,2018-06-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
4658,59386,2018-05-05 11:55:11,Stray,0,C1805434,981020025697202,Blue,Domestic Short Hair,Grey,Cat,7 months.,Female,Adoptable window colony,2018-06-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4659,59387,2018-05-05 11:55:11,Stray,0,C1805435,981020025743965,Tubs,Domestic Short Hair,Brown and Black,Cat,7 months.,Male,Adoptable window colony,2018-05-10 00:00:00,Foster,0.0,2018-06-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
4660,59387,2018-05-05 11:55:11,Stray,0,C1805435,981020025743965,Tubs,Domestic Short Hair,Brown and Black,Cat,7 months.,Male,Adoptable window colony,2018-06-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4661,59388,2018-05-05 11:55:11,Stray,0,C1805436,981020025679355,Tilly,Domestic Short Hair,Brown and Black,Cat,7 months.,Female,Adoptable window colony,2018-05-10 00:00:00,Foster,0.0,2018-06-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
4662,59388,2018-05-05 11:55:11,Stray,0,C1805436,981020025679355,Tilly,Domestic Short Hair,Brown and Black,Cat,7 months.,Female,Adoptable window colony,2018-06-07 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4663,59389,2018-05-05 12:56:38,Incompatible with owner lifestyle,0,C1805438,981020025495595,Alice,Domestic Short Hair,Dilute tortoiseshell,Cat,2 years 0 months.,Female,Adoptable Cat Big Colony,2018-07-01 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4664,59390,2018-05-05 12:56:38,Incompatible with owner lifestyle,0,C1805439,981020027071014,William,Domestic Short Hair,Orange,Cat,2 years 0 months.,Male,Adoptable Cat Glass Colony,2018-05-23 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4665,59391,2018-05-05 12:56:38,Incompatible with owner lifestyle,0,C1805440,981020025734727,Elliot,Domestic Short Hair,Buff,Cat,2 years 3 months.,Male,Adoptable Cat Glass Colony,2018-05-23 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4666,59392,2018-05-05 14:01:52,Stray,0,C1805437,981020027228981,Vonnegut,Domestic Short Hair,Black,Cat,2 years 3 months.,Male,Adoptable Cat Big Colony,2018-06-25 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4667,59395,2018-05-05 15:16:27,Incompatible with owner lifestyle,0,C1805443,,Fluffy Finder,Domestic Long Hair,Orange and White,Cat,7 years 0 months.,Female,Cat obs,2018-05-14 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4668,59396,2018-05-05 16:47:23,Incompatible with owner lifestyle,0,D1805444,981020025508347,Champ,Miniature Pinscher/Chihuahua,Tan,Dog,2 years 0 months.,Male,Adoptable Dogs,2018-05-17 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4669,59400,2018-05-06 09:31:51,Police Assist,0,D1805332,982000363891774,Crystal,Pitbull,Blue,Dog,4 years 6 months.,Female,Dog room C,2018-05-06 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4670,59401,2018-05-06 10:11:00,Rabies Monitoring,0,D1805333,,Princess,Pit Bull Terrier,Brown and White,Dog,2 years 0 months.,Female,Dog room Isolation,2018-05-16 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4671,59402,2018-05-06 13:05:59,Stray,0,D1805438,,Richard,Shep Mix,White and Tan,Dog,2 years 3 months.,Male,Canine intake room,2018-05-06 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4672,59405,2018-05-06 15:00:09,Stray,0,D1805439,,Vlad,Pitbull/Beagle,Brindle,Dog,6 years 6 months.,Male,Dog room C,2018-05-09 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4673,59406,2018-05-07 11:01:52,Stray,0,D1805425,981020025502987,Riley,Affenpinscher/Terrier,Black and grey,Dog,9 years 6 months.,Male,Office,2018-05-17 00:00:00,Foster,0.0,2018-05-21 00:00:00,Stray,,Court Order/ Legal,0,0,0
4674,59406,2018-05-07 11:01:52,Stray,0,D1805425,981020025502987,Riley,Affenpinscher/Terrier,Black and grey,Dog,9 years 6 months.,Male,Office,2018-05-21 00:00:00,Foster,0.0,2018-06-05 00:00:00,Stray,,Court Order/ Legal,0,0,0
4675,59406,2018-05-07 11:01:52,Stray,0,D1805425,981020025502987,Riley,Affenpinscher/Terrier,Black and grey,Dog,9 years 6 months.,Male,Office,2018-06-05 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4676,59408,2018-05-07 13:16:54,Stray,0,D1805334,981020025469951,Dottie,Cattle Dog/Boston Terrier,White and Black,Dog,5 years 0 months.,Female,Adoptable Dogs,2018-05-18 00:00:00,Adoption,0.0,2018-05-19 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
4677,59408,2018-05-07 13:16:54,Stray,0,D1805334,981020025469951,Dottie,Cattle Dog/Boston Terrier,White and Black,Dog,5 years 0 months.,Female,Adoptable Dogs,2018-05-19 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4678,59409,2018-05-07 13:50:04,Stray,0,D1805443,981020025766099,Izzy,Boxer,Red,Dog,4 years 7 months.,Female,Adoptable Dogs,2018-05-20 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4679,59412,2018-05-07 14:39:09,Stray,0,D1805335,,Frankie,Chihuahua,White,Dog,13 years 0 months.,Male,Dog room A,2018-05-09 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4680,59414,2018-05-07 15:43:14,Stray,0,D1805445,981020025710705,Rufus,Pitbull,Brown and White,Dog,1 year 6 months.,Male,Adoptable Dogs,2018-05-17 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4681,59415,2018-05-07 15:44:29,Unsuitable Accommodation,0,D1805446,981020025718239,Maximus,German Shepherd Dog,Black and Brown,Dog,9 years 1 month.,Male,Adoptable Dogs,2018-06-12 00:00:00,Foster,0.0,2018-06-15 00:00:00,Stray,2018-06-15 00:00:00,Vet advised euthanasia,0,1,0
4682,59417,2018-05-07 16:41:53,Incompatible with owner lifestyle,0,C1805447,981020015410709,Bobby,Siamese/Mix,Chocolate Point,Cat,3 years 7 months.,Male,Adoptable Cat Small Colony,2018-05-18 00:00:00,Adoption,0.0,2018-05-25 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
4683,59417,2018-05-07 16:41:53,Incompatible with owner lifestyle,0,C1805447,981020015410709,Bobby,Siamese/Mix,Chocolate Point,Cat,3 years 7 months.,Male,Adoptable Cat Small Colony,2018-06-16 00:00:00,Foster,0.0,2018-06-23 00:00:00,Stray,,Court Order/ Legal,0,0,0
4684,59417,2018-05-07 16:41:53,Incompatible with owner lifestyle,0,C1805447,981020015410709,Bobby,Siamese/Mix,Chocolate Point,Cat,3 years 7 months.,Male,Adoptable Cat Small Colony,2018-06-24 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4685,59418,2018-05-07 16:47:25,Incompatible with owner lifestyle,0,C1805448,981020015417945,Boo,Domestic Medium Hair,Black and White,Cat,3 years 7 months.,Male,Adoptable Cat Small Colony,2018-05-18 00:00:00,Adoption,0.0,2018-05-29 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
4686,59418,2018-05-07 16:47:25,Incompatible with owner lifestyle,0,C1805448,981020015417945,Boo,Domestic Medium Hair,Black and White,Cat,3 years 7 months.,Male,Adoptable Cat Small Colony,2018-06-16 00:00:00,Foster,0.0,2018-06-23 00:00:00,Stray,,Court Order/ Legal,0,0,0
4687,59418,2018-05-07 16:47:25,Incompatible with owner lifestyle,0,C1805448,981020015417945,Boo,Domestic Medium Hair,Black and White,Cat,3 years 7 months.,Male,Adoptable Cat Small Colony,2018-06-24 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4688,59419,2018-05-07 20:08:02,Stray,0,D1805447,981020025777976,Sherry,Labrador Retriever,Chocolate,Dog,6 years 0 months.,Female,Dog room D,2018-05-22 00:00:00,Adoption,0.0,2018-06-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
4689,59419,2018-05-07 20:08:02,Stray,0,D1805447,981020025777976,Sherry,Labrador Retriever,Chocolate,Dog,6 years 0 months.,Female,Dog room D,2018-06-13 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4690,59423,2018-05-08 10:13:26,Stray,0,D1805448,0A13670A02,Indica,Pitbull,Brindle and White,Dog,7 years 0 months.,Female,Dog room D,2018-05-10 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4691,59424,2018-05-08 10:21:12,Stray,0,C1805449,981020021479220,Lila,Domestic Short Hair,Orange and White,Cat,1 year 6 months.,Female,Adoptable Cat Small Colony,2018-05-29 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4692,59428,2018-05-09 11:48:29,Stray,0,C1805450,,JoJo,Domestic Long Hair,Orange,Cat,7 years 4 months.,Male,Cat room C,2018-05-10 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4693,59429,2018-05-09 12:23:01,Stray,0,D1805451,021027788,Alfie,Shep Mix,Black and Tan,Dog,8 years 5 months.,Male,Dog room C,2018-05-09 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4694,59431,2018-05-09 12:56:10,Stray,0,C1805452,0A10592A42,Azar,Domestic Short Hair,Calico,Cat,14 years 0 months.,Female,Cat room B,2018-05-09 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4695,59432,2018-05-09 13:03:54,Stray,0,D1805453,991001001531172,Sophie,West Highland White Terrier,White,Dog,1 year 7 months.,Female,Dog room D,2018-05-09 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4696,59433,2018-05-09 14:41:37,Stray,0,D1805454,981020027039239,Daisy,Rat Terrier/Jack Russell Terrier,White and Black,Dog,5 years 11 months.,Female,Adoptable Dogs,2018-05-29 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4697,59434,2018-05-09 14:41:37,Stray,0,D1805455,981020025649215,Soup,Rat Terrier/Jack Russell Terrier,White and Black,Dog,8 months.,Male,Adoptable Dogs,2018-05-18 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4698,59435,2018-05-09 14:41:37,Stray,0,D1805456,981020025504861,Noodle,Rat Terrier/Jack Russell Terrier,White and Black,Dog,8 months.,Male,Adoptable Dogs,2018-05-17 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4699,59436,2018-05-09 15:43:31,Stray,0,C1805336,981020019743846,Obsidian,Domestic Short Hair,Black,Cat,2 years 11 months.,Male,Feline intake room,2018-05-09 00:00:00,Reclaimed,0.0,2018-06-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
4700,59436,2018-05-09 15:43:31,Stray,0,C1805336,981020019743846,Obsidian,Domestic Short Hair,Black,Cat,2 years 11 months.,Male,Feline intake room,2018-06-06 00:00:00,Reclaimed,0.0,2018-09-27 00:00:00,Stray,,Court Order/ Legal,0,0,0
4701,59436,2018-05-09 15:43:31,Stray,0,C1805336,981020019743846,Obsidian,Domestic Short Hair,Black,Cat,2 years 11 months.,Male,Feline intake room,2018-09-28 00:00:00,Reclaimed,0.0,2018-11-08 00:00:00,Stray,,Court Order/ Legal,0,0,0
4702,59436,2018-05-09 15:43:31,Stray,0,C1805336,981020019743846,Obsidian,Domestic Short Hair,Black,Cat,2 years 11 months.,Male,Feline intake room,2018-11-09 00:00:00,Reclaimed,0.0,2018-12-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
4703,59436,2018-05-09 15:43:31,Stray,0,C1805336,981020019743846,Obsidian,Domestic Short Hair,Black,Cat,2 years 11 months.,Male,Feline intake room,2018-12-06 00:00:00,Reclaimed,0.0,2018-12-10 00:00:00,Stray,,Court Order/ Legal,0,0,0
4704,59436,2018-05-09 15:43:31,Stray,0,C1805336,981020019743846,Obsidian,Domestic Short Hair,Black,Cat,2 years 11 months.,Male,Feline intake room,2018-12-10 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4705,59437,2018-05-09 16:09:47,Incompatible with owner lifestyle,0,R1805450,,Ebony,Dutch,Brown and White,House Rabbit,5 years 10 months.,Female,Cat room A,2018-06-02 00:00:00,Adoption,0.0,2018-07-03 00:00:00,Moving,,Court Order/ Legal,0,0,0
4706,59437,2018-05-09 16:09:47,Incompatible with owner lifestyle,0,R1805450,,Ebony,Dutch,Brown and White,House Rabbit,5 years 10 months.,Female,Cat room A,2018-07-14 00:00:00,Adoption,0.0,2018-12-17 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
4707,59437,2018-05-09 16:09:47,Incompatible with owner lifestyle,0,R1805450,,Ebony,Dutch,Brown and White,House Rabbit,5 years 10 months.,Female,Cat room A,2019-01-24 00:00:00,Foster,0.0,2019-02-22 00:00:00,Stray,,Court Order/ Legal,0,0,0
4708,59437,2018-05-09 16:09:47,Incompatible with owner lifestyle,0,R1805450,,Ebony,Dutch,Brown and White,House Rabbit,5 years 10 months.,Female,Cat room A,2019-02-24 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4709,59438,2018-05-09 16:32:35,Moving,0,S1805451,,Pan,Sugar Glider,Black and grey,Sugar Glider,3 years 1 month.,Male,Lobby,2018-05-11 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4710,59439,2018-05-09 16:34:10,Moving,0,S1805452,,Pip,Sugar Glider,Grey and black,Sugar Glider,2 years 6 months.,Male,Lobby,2018-05-11 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4711,59441,2018-05-09 17:05:53,Stray,0,D1805457,981020021655849,Penny,Beagle,Red and White,Dog,1 year 5 months.,Unknown,Canine intake room,2018-05-10 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4712,59443,2018-05-10 12:16:41,Stray,0,C1805458,981020025693931,Monroe,Domestic Short Hair,Chocolate,Cat,7 months.,Male,Adoptable Cat Kennels,2018-05-12 00:00:00,Foster,0.0,2018-06-05 00:00:00,Stray,,Court Order/ Legal,0,0,0
4713,59443,2018-05-10 12:16:41,Stray,0,C1805458,981020025693931,Monroe,Domestic Short Hair,Chocolate,Cat,7 months.,Male,Adoptable Cat Kennels,2018-06-06 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4714,59444,2018-05-10 12:16:41,Stray,0,C1805459,981020025184776,Tess,Domestic Short Hair,Orange,Cat,8 months.,Female,Adoptable window colony,2018-05-12 00:00:00,Foster,0.0,2018-06-05 00:00:00,Stray,,Court Order/ Legal,0,0,0
4715,59444,2018-05-10 12:16:41,Stray,0,C1805459,981020025184776,Tess,Domestic Short Hair,Orange,Cat,8 months.,Female,Adoptable window colony,2018-06-08 00:00:00,Adoption,0.0,2018-11-17 00:00:00,Allergies,,Court Order/ Legal,0,0,0
4716,59444,2018-05-10 12:16:41,Stray,0,C1805459,981020025184776,Tess,Domestic Short Hair,Orange,Cat,8 months.,Female,Adoptable window colony,2018-12-01 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4717,59445,2018-05-10 12:16:41,Stray,0,C1805460,981020025765660,Antonia,Domestic Short Hair,White and Orange,Cat,7 months.,Female,Adoptable Cat Kennels,2018-05-12 00:00:00,Foster,0.0,2018-06-05 00:00:00,Stray,,Court Order/ Legal,0,0,0
4718,59445,2018-05-10 12:16:41,Stray,0,C1805460,981020025765660,Antonia,Domestic Short Hair,White and Orange,Cat,7 months.,Female,Adoptable Cat Kennels,2018-06-06 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4719,59447,2018-05-10 13:24:01,Stray,0,C1805461,981020027288795,Paul,Domestic Short Hair,Grey,Cat,6 months.,Male,Cat room A,2018-05-10 00:00:00,Foster,0.0,2018-07-03 00:00:00,Stray,,Court Order/ Legal,0,0,0
4720,59447,2018-05-10 13:24:01,Stray,0,C1805461,981020027288795,Paul,Domestic Short Hair,Grey,Cat,6 months.,Male,Cat room A,2018-07-03 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4721,59448,2018-05-10 14:36:26,Incompatible with owner lifestyle,0,D1805458,981020025764244,Maybe,Bernese Mountain Dog/Poodle,Black and Brown,Dog,9 months.,Female,Dog room B,2018-05-11 00:00:00,Foster,0.0,2018-10-04 00:00:00,Stray,,Court Order/ Legal,0,0,0
4722,59448,2018-05-10 14:36:26,Incompatible with owner lifestyle,0,D1805458,981020025764244,Maybe,Bernese Mountain Dog/Poodle,Black and Brown,Dog,9 months.,Female,Dog room B,2018-10-04 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4723,59449,2018-05-10 15:40:07,Unsuitable Accommodation,0,C1805462,981020025483613,Easy Rider,Domestic Short Hair,Buff,Cat,10 months.,Male,Adoptable Cat Small Colony,2018-05-20 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4724,59450,2018-05-10 15:41:44,Unsuitable Accommodation,0,C1805463,981020025474267,MyGirl,Domestic Short Hair,Dilute calico,Cat,1 year 1 month.,Female,Adoptable Cat Small Colony,2018-05-21 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4725,59451,2018-05-10 15:43:04,Unsuitable Accommodation,0,C1805464,981020025507853,Blondie,Domestic Short Hair,Buff,Cat,10 months.,Male,Adoptable Cat Small Colony,2018-05-18 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4726,59452,2018-05-10 15:44:23,Unsuitable Accommodation,0,C1805465,981020025500455,AngelFace,Domestic Short Hair,Dilute calico,Cat,1 year 6 months.,Female,Adoptable Cat Big Colony,2018-06-20 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4727,59453,2018-05-11 09:38:23,Stray,0,C1805338,981020025695030,Sage,Domestic Short Hair,White and Grey,Cat,1 year 9 months.,Female,Adoptable Cat Middle Colony,2018-06-11 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4728,59456,2018-05-11 13:32:14,Police Assist,0,D1805339,981020021173567,Nadia,German Shepherd Dog,Black and Brown,Dog,2 years 2 months.,Female,Canine intake room,2018-05-11 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
4729,59457,2018-05-11 13:38:42,Stray,0,C1805466,981020021484033,Carbine,Domestic Medium Hair,Grey,Cat,5 years 11 months.,Male,Cat Iso,2018-05-24 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4730,59458,2018-05-11 14:18:42,Stray,0,C1805467,981020025726311,Gatsby,Domestic Short Hair,Orange,Cat,1 year 1 month.,Male,Adoptable Cat Small Colony,2018-05-19 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4731,59459,2018-05-11 14:18:42,Stray,0,C1805468,981020027029877,Beatrix,Domestic Short Hair,Tortie,Cat,1 year 1 month.,Female,Adoptable Cat Kennels,2018-05-18 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4732,59460,2018-05-11 14:52:38,Stray,0,C1805469,981020021504771,Lucky,Domestic Short Hair,Grey,Cat,4 years 6 months.,Female,Adoptable Cat Kennels,2018-05-29 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4733,59463,2018-05-11 17:29:53,Stray,0,D1805470,981020027021716,Kirby,Labrador Retriever,Black,Dog,9 months.,Male,Adoptable Dogs,2018-05-21 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
4734,59464,2018-05-11 17:42:06,Biting,0,D1805466,0A12431C68,Eddy,Maltese/Poodle,White,Dog,7 years 0 months.,Male,Dog room B,2018-05-11 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
4735,59465,2018-05-11 18:37:53,Stray,0,C1805471,981020025509166,Stan the Man,Domestic Short Hair,Orange,Cat,7 months.,Male,Adoptable Cat Glass Colony,2018-05-11 00:00:00,Foster,0.0,2018-05-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
